"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
27812071,"Cozy Room East Williamsburg (15 Min to Manhattan)",210019212,"Holden","Brooklyn","Bushwick",40.70767,-73.92307,"Private room",49,7,28,"2019-06-25",2.78,3,28
20812587,"Brooklyn At Its Best, Too!",25718914,"Ainslie And John","Brooklyn","Prospect-Lefferts Gardens",40.66174,-73.95496,"Private room",110,2,43,"2019-05-13",1.94,2,182
32385315,"Warm , Beautiful and cozy 1Br in LES",243181741,"Samia","Manhattan","Two Bridges",40.71257,-73.995,"Entire home/apt",175,2,15,"2019-07-01",3.44,1,90
1750679,"THE LINCOLN PARLOR",9209820,"Althea","Brooklyn","Crown Heights",40.66946,-73.95008,"Entire home/apt",185,3,115,"2019-06-08",2.09,3,314
6501996,"Private Terrace in the East Village",1304710,"Ashley","Manhattan","East Village",40.72275,-73.98525,"Entire home/apt",379,7,45,"2019-06-29",0.91,1,364
20506481,"Cozy Chelsea Apartment",12552750,"Kimberly","Manhattan","Chelsea",40.73982,-74.0011,"Entire home/apt",195,1,71,"2019-06-24",3.2,1,12
25327993,"Basic Little Italy 2",181074926,"Billy","Manhattan","Little Italy",40.71773,-73.99812,"Private room",100,1,25,"2019-06-22",1.92,3,323
75193,"BROOKLYN > Guest Room w/ King Bed in Williamsburg",308875,"Scott","Brooklyn","Williamsburg",40.71398,-73.95763,"Private room",69,2,220,"2019-06-22",2.17,2,8
35482487,"Private studio and backyard, 12 mins drive to JFK",55450195,"Francis","Brooklyn","Cypress Hills",40.68224,-73.86806,"Entire home/apt",60,3,6,"2019-07-08",6,1,21
3526122,"W Village Apt w/ Private Roof",4254072,"Sean","Manhattan","West Village",40.73022,-74.00421,"Entire home/apt",249,3,44,"2019-06-21",0.74,1,332
9677912,"3 BR 2 BA Brownstone Duplex, Yard, sleeps 6, W/E +",50001799,"Halona","Brooklyn","Bedford-Stuyvesant",40.69218,-73.93574,"Entire home/apt",220,2,26,"2019-06-30",0.61,1,8
20433673,"Tiny Apt",102863031,"Jakelina","Manhattan","SoHo",40.72443,-74.00141,"Private room",80,5,32,"2019-06-26",1.39,1,336
4120182,"Master Bedroom 别墅二楼主卧房",21228368,"Jessica","Queens","Forest Hills",40.71293,-73.84915,"Private room",70,1,11,"2016-11-05",0.19,5,183
12932186,"The Golden Hand in Harlem ☞ Bright + Modern 1BR",3718821,"Matt","Manhattan","Harlem",40.81301,-73.94955,"Private room",120,2,44,"2019-06-12",1.18,1,96
3026848,"NYC Finest location!~amazing view!!",1475015,"Mike","Manhattan","Murray Hill",40.74318,-73.97193,"Entire home/apt",150,30,2,"2016-11-29",0.03,52,365
31648320,"Times Square Suite with amazing views, high rise !",237283897,"Mj","Manhattan","Theater District",40.75412,-73.98601,"Entire home/apt",119,1,18,"2019-06-21",3.18,1,302
32223854,"Sonder | Stock Exchange | Classic 1BR + Kitchen",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70641,-74.01047,"Entire home/apt",234,2,2,"2019-06-04",1.46,327,332
4365765,"Beautiful spacious bedroom",22661810,"Marie","Brooklyn","East Flatbush",40.63213,-73.94598,"Private room",55,4,10,"2019-01-01",0.2,2,100
29606105,"Le Chateau vacation",22307859,"Sharon","Brooklyn","Canarsie",40.63677,-73.89416,"Private room",70,3,2,"2019-01-02",0.25,5,86
33658071,"Bright, renovated apartment close to subway+city",3002017,"Barblin","Brooklyn","Bedford-Stuyvesant",40.68466,-73.91716,"Entire home/apt",130,2,10,"2019-07-01",5.36,1,262
2685844,"YUGE Sunlit Furnished Room!",10621468,"Mikaela","Brooklyn","Crown Heights",40.66733,-73.95667,"Private room",50,30,0,"",NA,1,281
14945219,"Sunny Art Loft in Bushwick, Brooklyn + 1 Cute Cat",5792120,"Julia","Brooklyn","Bushwick",40.70708,-73.92343,"Entire home/apt",102,1,44,"2019-06-26",1.3,1,38
9925507,"The Fig: Brooklyn's TinyHome Cabin in Williamsburg",2955215,"Bee","Brooklyn","Williamsburg",40.71255,-73.94881,"Entire home/apt",40,1,95,"2019-06-22",2.24,1,7
20393120,"Amazing Art Deco studio with backyard in Manhattan",29967049,"Dario","Manhattan","East Harlem",40.78899,-73.94727,"Entire home/apt",99,14,6,"2019-06-21",0.27,1,3
4989295,"Huge, Beautiful Artist's 2 bedroom",637688,"Dan","Brooklyn","Prospect Heights",40.67347,-73.96544,"Entire home/apt",230,7,12,"2018-12-26",0.24,1,5
31058888,"LOFT 108",26992810,"Mike","Brooklyn","Bushwick",40.69832,-73.93544,"Entire home/apt",100,3,12,"2019-07-03",1.93,1,12
21740055,"Newly Renovated Brownstone Brooklyn Apartment",5375870,"Rebecca","Brooklyn","Crown Heights",40.6725,-73.94788,"Entire home/apt",130,4,46,"2019-06-27",2.39,1,28
11279590,"Cozy and Simple Studio, UES NYC",22492254,"Diana Mia","Manhattan","Upper East Side",40.77416,-73.95259,"Entire home/apt",145,5,54,"2019-07-05",1.43,1,236
32519790,"The Fun Home",26178450,"Cory","Manhattan","Hell's Kitchen",40.7548,-73.99818,"Private room",90,2,10,"2019-06-30",2.34,1,14
34760,"Sunny Room in Old Historical Brooklyn Townhouse",149929,"Obed","Brooklyn","Fort Greene",40.69101,-73.97312,"Private room",44,8,27,"2019-06-29",1.05,5,280
234184,"Spacious Stunning Harlem Townhouse",902054,"William","Manhattan","Harlem",40.80903,-73.94197,"Entire home/apt",325,5,89,"2019-06-30",0.94,1,153
4565734,"Spacious 2 Bedroom + Study",54712,"Nick","Brooklyn","Greenpoint",40.73351,-73.95459,"Entire home/apt",245,3,0,"",NA,2,280
11370047,"Sunny and Spacious Room in Central Harlem",6669178,"Jay","Manhattan","Harlem",40.81696,-73.94164,"Private room",80,3,69,"2019-05-25",1.7,1,3
659952,"GREAT Studio apartment in Midtown W",3166753,"Ben","Manhattan","Hell's Kitchen",40.76287,-73.9957,"Entire home/apt",99,3,46,"2018-01-04",0.56,1,31
35197041,"The Cobble Hill Experience 3 Bedroom",263883589,"Zach","Brooklyn","Boerum Hill",40.68906,-73.98983,"Entire home/apt",329,30,1,"2019-06-25",1,2,63
5593679,"Luxury Upper West Side Studio",5855080,"Sue","Manhattan","Upper West Side",40.78965,-73.9687,"Entire home/apt",110,30,7,"2019-04-30",0.14,1,67
16585605,"Room 202",1236663,"T","Manhattan","Harlem",40.81847,-73.93957,"Private room",50,1,105,"2019-07-05",3.68,1,25
1549413,"Beautiful Studio in Heart of Harlem",4548229,"Brinton","Manhattan","Harlem",40.8033,-73.95008,"Entire home/apt",135,31,177,"2019-06-06",2.49,4,340
19179615,"HEART OF BROOKLYN, QUEEN BED, 1 BLOCK FROM SUBWAY!",131976173,"Mira","Brooklyn","Bedford-Stuyvesant",40.6908,-73.95507,"Private room",79,1,195,"2019-06-20",7.79,3,46
33687439,"Vibrant area, bohemian vibe",211941129,"Katarzyna","Brooklyn","Greenpoint",40.72633,-73.95859,"Private room",55,1,21,"2019-07-05",7.33,2,47
33295329,"Unique & Stylish Apartment in Chelsea",5258749,"Bani","Manhattan","Chelsea",40.74197,-73.99703,"Entire home/apt",120,5,13,"2019-06-30",5,2,14
27112835,"5 ave apto",10476100,"Cezar","Manhattan","Chelsea",40.73916,-73.99471,"Entire home/apt",85,14,1,"2018-12-20",0.15,1,16
32408700,"Astoria 1 Bedroom Apt 10 minutes from LGA Airport",23260853,"Rich","Queens","Astoria",40.76889,-73.92957,"Entire home/apt",125,2,4,"2019-06-17",0.92,1,14
36276355,"Modern, Spacious Brooklyn Museum Home",199696316,"Joanna","Brooklyn","Crown Heights",40.66709,-73.96095,"Entire home/apt",150,2,0,"",NA,1,6
17848627,"Cozy Room in Harlem",122118705,"Anselmo","Manhattan","Harlem",40.8217,-73.93751,"Private room",79,2,36,"2019-06-30",3.17,1,218
20707833,"Charming, Spacious Private Room in Harlem, NYC",148241246,"Ella Jane","Manhattan","Harlem",40.82444,-73.95112,"Private room",65,3,69,"2019-07-01",3.16,1,57
33009,"Retreat in Williamsburg",143027,"Ming","Brooklyn","Williamsburg",40.71492,-73.95935,"Entire home/apt",195,4,240,"2019-06-17",2.19,1,214
14011511,"Private Room Beautiful Apartment",15929157,"Christina","Brooklyn","East New York",40.67424,-73.88136,"Private room",29,30,12,"2018-11-01",0.38,3,193
33666175,"English style home in Brooklyn New York",69977115,"Jacob","Brooklyn","Bensonhurst",40.61472,-73.99143,"Private room",79,2,1,"2019-06-24",1,4,364
19282,"Sunny, Spacious Top Floor Haven",73469,"Gaia","Brooklyn","Flatbush",40.65401,-73.96323,"Entire home/apt",130,6,16,"2019-06-15",0.15,1,38
31174610,"Brilliant BR w/ Private Bath near LGA & Manhattan",137358866,"Kazuya","Queens","Woodside",40.74451,-73.90782,"Private room",60,30,1,"2019-03-19",0.27,103,209
6992300,"Tranquility On Riverside",24530713,"Byron","Manhattan","Harlem",40.82416,-73.95306,"Private room",75,1,11,"2019-05-29",0.25,3,332
7177666,"Stellar Duplex Home w/Garden,HotTub",37587378,"Cecilia","Brooklyn","Gowanus",40.67916,-73.98911,"Entire home/apt",450,2,8,"2019-04-21",0.17,1,263
34959441,"studio519 with bathroom
MaNHTAn
Reviews on profile",184407284,"Ann","Manhattan","Upper East Side",40.77031,-73.95007,"Entire home/apt",145,1,1,"2019-06-15",1,1,110
10018963,"Budget room in Downtown Brooklyn",48487386,"Kazuhiro","Brooklyn","Gowanus",40.6824,-73.98824,"Private room",35,2,112,"2019-06-20",2.7,1,27
21540496,"Stylish 1 BD - 10 min to Manhattan & Central Park",156587568,"Anna","Queens","Astoria",40.76129,-73.92009,"Entire home/apt",123,1,56,"2019-06-14",2.73,1,126
11715651,"Brand New Luxurious 2 BR",61391963,"Corporate Housing","Manhattan","Kips Bay",40.74044,-73.98029,"Entire home/apt",159,30,3,"2018-04-15",0.14,91,312
13544023,"East 57th Street, Lux Svcd Studio Apt",22541573,"Ken","Manhattan","Midtown",40.75726,-73.96177,"Entire home/apt",220,30,0,"",NA,87,188
26670401,"Spacious room in center of the city",161057073,"Stella","Manhattan","Lower East Side",40.7216,-73.98791,"Private room",81,2,26,"2019-06-24",2.29,4,61
12069335,"Luxury room in 2 bedroom apartment",20161989,"Zhenni","Brooklyn","Midwood",40.62462,-73.95508,"Private room",89,2,5,"2017-10-23",0.13,1,365
13596286,"Bright Top-Floor Suite in Park Slope",2768182,"Devi","Brooklyn","South Slope",40.66282,-73.98714,"Private room",99,7,10,"2018-10-09",0.28,4,36
2000576,"3BR in a classic 1925 BK Limestone",10263251,"Marietta","Brooklyn","Crown Heights",40.66952,-73.94377,"Entire home/apt",150,3,154,"2019-06-24",2.27,1,218
3793874,"Beautiful West Village 1 BR Apt--Best Location!",19106718,"Leena","Manhattan","West Village",40.73223,-74.00355,"Entire home/apt",200,4,17,"2019-06-28",0.29,1,35
30392704,"Immaculate Chelsea 1BR w/ Water views + Doorman by Blueground",107434423,"Blueground","Manhattan","Chelsea",40.74148,-73.99955,"Entire home/apt",303,30,0,"",NA,232,332
22341308,"Large Private Room Perfect for 3-4 people!",155109689,"Dolores","Brooklyn","Greenpoint",40.73322,-73.95177,"Private room",121,1,8,"2019-06-12",0.44,2,91
17381819,"Cozy modern studio in heart of LES",43682230,"Eric","Manhattan","Lower East Side",40.72056,-73.98539,"Entire home/apt",325,2,2,"2017-09-22",0.09,1,180
9248558,"1 Queen Bed",48059119,"Wolcott","Manhattan","Midtown",40.74784,-73.9862,"Private room",159,1,0,"",NA,3,365
19601,"perfect for a family or small group",74303,"Maggie","Brooklyn","Brooklyn Heights",40.69723,-73.99268,"Entire home/apt",800,1,25,"2016-08-04",0.24,1,7
15984905,"Single room 2 (4R)",102466916,"Luca And Kameko","Manhattan","Harlem",40.80762,-73.94446,"Private room",50,30,5,"2018-11-18",0.16,6,151
29828852,"Small Room Close to Astoria Park",7653811,"Olga","Queens","Astoria",40.77359,-73.9251,"Private room",60,1,2,"2019-01-01",0.32,1,249
972426,"BIG, COMFY, PRIV. room, Big apt, yard, Will-B dplx",216191,"M","Brooklyn","Williamsburg",40.71149,-73.94504,"Private room",98,2,7,"2018-12-21",0.09,4,273
2238389,"Huge Duplex in South Slope",11430355,"Monika","Brooklyn","Sunset Park",40.66296,-73.98955,"Entire home/apt",290,2,25,"2019-04-27",0.39,1,195
31988074,"LYRIC - 1 Bedroom Suite, 2 Bath, Kitchen",197053492,"Lyric At 70 Pine","Manhattan","Financial District",40.7076,-74.0074,"Entire home/apt",309,1,1,"2019-05-19",0.59,8,314
34343208,"Convenient room in Hell’s Kitchen",34689714,"Maria","Manhattan","Hell's Kitchen",40.76595,-73.98643,"Private room",120,1,10,"2019-06-23",4.76,5,357
22811519,"Large Cozy Studio Apartment",167567675,"Zdenka","Queens","Middle Village",40.71131,-73.87376,"Entire home/apt",100,1,44,"2019-06-23",4.33,1,264
19526750,"Cozy Room in Brooklyn Loft Space",24263304,"David","Brooklyn","Williamsburg",40.70533,-73.9295,"Private room",79,3,4,"2018-09-17",0.19,1,69
11146432,"Cozy top floor room at Brooklyn&Breakfast",344035,"Brooklyn&   Breakfast    -Len-","Brooklyn","Prospect Heights",40.67963,-73.97054,"Private room",50,1,257,"2019-07-01",6.23,13,286
29338715,"Clean Cozy Getaway--Just 15 Minutes From JFK",205243076,"Diana","Queens","Cambria Heights",40.69238,-73.73646,"Private room",65,2,13,"2019-07-02",1.49,2,77
36378891,"Harman st Loft",273546395,"Allen","Brooklyn","Bushwick",40.6998,-73.91913,"Entire home/apt",165,3,0,"",NA,1,364
21963418,"Big Studio at Grand Central Station area.",3368678,"Jose","Manhattan","Midtown",40.75232,-73.9689,"Entire home/apt",210,3,21,"2019-06-13",1.11,1,209
34867034,"“Epic” The highest apartment in New York",184506477,"Ieong","Manhattan","Chelsea",40.74743,-73.99136,"Entire home/apt",440,2,1,"2019-05-21",0.61,1,2
21175160,"Sunny park view room in Harlem brownstone",8637211,"Judie And Steven","Manhattan","Harlem",40.81821,-73.94746,"Private room",85,30,53,"2019-06-23",2.49,4,309
34490371,"Corner Suite between Central Park and Times Square",260639745,"Manhattan At Times Square","Manhattan","Theater District",40.76275,-73.98429,"Private room",100,1,0,"",NA,15,201
19738695,"Two Bedroom Apt in Midtown East",24559181,"Aldi","Manhattan","Upper East Side",40.76302,-73.96725,"Entire home/apt",200,1,15,"2019-06-21",0.69,3,351
6546016,"Harlem luxury w/ great amenities!",10771238,"Justin","Manhattan","Harlem",40.82589,-73.95094,"Private room",80,2,126,"2019-06-19",2.65,3,173
29080980,"Best Homestay  25 min Manhattan , Barclays Center",94214493,"Dadrine","Brooklyn","East Flatbush",40.65554,-73.9184,"Private room",70,7,0,"",NA,9,365
27394468,"Bright Light High-rise Spacious Room with Balcony",206451695,"Vanessa","Manhattan","Hell's Kitchen",40.7594,-73.99748,"Private room",180,4,10,"2019-06-15",0.91,3,365
26743923,"Freehand New York- Bunk Room",164291123,"Freehand","Manhattan","Flatiron District",40.74107,-73.98693,"Private room",179,1,35,"2019-05-26",3.11,3,331
33694626,"Cozy apartment by Central Park",253906467,"Erik","Manhattan","Hell's Kitchen",40.76473,-73.99003,"Shared room",69,1,8,"2019-07-03",2.7,9,347
23288667,"Great place for 8, 30 min to Manhattan",173373234,"Alexander M","Brooklyn","Bensonhurst",40.60859,-73.99331,"Entire home/apt",200,30,19,"2018-07-15",1.17,2,179
22192407,"Heart of Manhattan. Just renovated home!",85854200,"Steph","Manhattan","Theater District",40.76109,-73.98261,"Entire home/apt",200,4,75,"2019-06-20",4.36,1,59
34321295,"Heart of Williamsburg living for 1-5 msg!",3270796,"Jess","Brooklyn","Williamsburg",40.71038,-73.96094,"Private room",70,2,7,"2019-06-28",3.62,2,55
29220176,"American Room @ Columbia Uni.",171214206,"Elif","Manhattan","Morningside Heights",40.80303,-73.96336,"Private room",80,1,48,"2019-06-17",5.54,3,7
23091139,"Luxurious Private West Village TownHome",66230837,"Jason","Manhattan","West Village",40.73143,-74.00338,"Entire home/apt",850,3,27,"2019-02-25",1.57,1,344
33169786,"Cozy Fully Furnished",1602809,"Christina","Brooklyn","Prospect-Lefferts Gardens",40.65953,-73.96059,"Entire home/apt",150,30,0,"",NA,1,278
33311237,"Large Parlor Apt Williamsburg Brooklyn NY House",193954973,"Sean","Brooklyn","Williamsburg",40.71547,-73.95147,"Entire home/apt",165,3,5,"2019-07-03",1.97,3,272
18488335,"Sunny Duplex 2 bdr apt in the heart of Harlem",12293403,"Joffrey","Manhattan","Harlem",40.8125,-73.94151,"Entire home/apt",85,3,35,"2019-06-23",1.36,2,40
17938337,"10 Minutes away from JFK Airport",96841679,"Kathleen","Brooklyn","Canarsie",40.63716,-73.88654,"Entire home/apt",85,2,96,"2019-06-22",3.7,1,340
31614670,"XL Private Bedroom in the Heart of Brooklyn",92588965,"Kam","Brooklyn","East Flatbush",40.64842,-73.92753,"Entire home/apt",45,2,17,"2019-06-07",2.98,1,248
30955020,"Shared place in Hell’s Kitchen, Midtown West!",197190247,"Jacob","Manhattan","Hell's Kitchen",40.76389,-73.98671,"Shared room",99,1,7,"2019-06-14",1.04,7,33
35803559,"*NEW* Bright Spacious Brooklyn 2 Bedroom Sleeps 9",133005440,"Alex","Brooklyn","Bedford-Stuyvesant",40.6811,-73.95823,"Entire home/apt",125,2,1,"2019-06-23",1,2,342
34207474,"Good Day New York - Sunny Single",252604696,"Erin","Manhattan","Chelsea",40.7494,-73.99519,"Private room",149,1,0,"",NA,20,359
34337805,"Ridgewood Love",7505535,"Magnificent Mohamad","Queens","Ridgewood",40.70513,-73.901,"Private room",149,1,0,"",NA,1,180
21365714,"Queens Village relaxing place",154700793,"Evens And Charlene","Queens","Queens Village",40.70601,-73.73737,"Entire home/apt",67,3,93,"2019-06-29",4.46,1,134
27462063,"Luxurious West Village Studio with Zen Garden",21888830,"Jordan","Manhattan","West Village",40.73495,-74.00402,"Entire home/apt",190,30,5,"2019-04-01",0.6,1,130
3048234,"Best Deal/Columbus Circle/Renovated",1475015,"Mike","Manhattan","Hell's Kitchen",40.76866,-73.98616,"Entire home/apt",87,30,6,"2018-10-04",0.1,52,365
32178172,"2BED 2 BATH/COLUMBUS CIRCLE/ BALCONY",131647128,"Emily","Manhattan","Upper West Side",40.77054,-73.98344,"Entire home/apt",290,30,2,"2019-03-21",0.52,25,313
22017344,"Full Floor Penthouse Loft- 3BR 2 Bath Times Square",160373219,"Mo","Manhattan","Hell's Kitchen",40.76656,-73.98848,"Entire home/apt",487,4,50,"2019-06-19",2.61,1,198
32991792,"Sunny Bed-Stuy Apartment Next to Subway",92333417,"Valerie","Brooklyn","Bedford-Stuyvesant",40.68151,-73.94781,"Entire home/apt",117,3,10,"2019-06-30",3.9,2,308
31403932,"Go to NYC? Stay with us. Cozy, Clean &Close all",137501374,"LKL Rental","Queens","Elmhurst",40.73998,-73.86802,"Private room",28,1,12,"2019-06-24",3.03,3,236
36428186,"Private house Apartment",141511069,"Carolina","Bronx","Morrisania",40.83146,-73.89666,"Entire home/apt",80,7,0,"",NA,1,71
8221965,"Artist's Loft in Garment District",42849963,"Anne","Manhattan","Hell's Kitchen",40.75383,-73.99536,"Entire home/apt",190,30,4,"2018-08-03",0.09,1,9
24414462,"Clean",156505456,"John","Brooklyn","East New York",40.66244,-73.88904,"Private room",45,3,15,"2019-06-03",1.05,13,365
14522175,"Bohemian Home in Trendy LES! #10250",25760832,"Alexandra","Manhattan","Lower East Side",40.71947,-73.98581,"Entire home/apt",200,2,22,"2019-01-05",0.64,1,4
35088621,"Nice quiet room available in manhattan",218259081,"Monisha","Manhattan","Harlem",40.82622,-73.93489,"Private room",50,1,0,"",NA,1,365
20173972,"Spacious bedroom w/ private entrance + roofdeck",4609956,"Sarah","Brooklyn","Bedford-Stuyvesant",40.68438,-73.95688,"Private room",80,2,64,"2019-07-06",2.73,3,116
31832966,"Garden apartment in the heart of Gramercy",236148005,"Linus","Manhattan","Flatiron District",40.74158,-73.98593,"Entire home/apt",200,2,8,"2019-07-01",1.95,1,34
5276602,"Fully Furnished Brownstone Bedroom",20114391,"Lisa","Brooklyn","Fort Greene",40.68557,-73.97073,"Private room",45,21,14,"2019-01-14",0.27,2,48
17992512,"Charming Suite in Historic Home",74282739,"David","Staten Island","Stapleton",40.62919,-74.08107,"Entire home/apt",70,1,177,"2019-06-24",7.12,1,230
27386991,"LUXURY 2BR 2BATH IN HELL'S KITCHEN-DOORMAN/GYM",200380610,"Pranjal","Manhattan","Hell's Kitchen",40.76181,-73.99855,"Entire home/apt",350,30,0,"",NA,65,281
21281339,"Spacious Private Room in two bedroom apartment",128372045,"Syed","Brooklyn","Flatbush",40.63258,-73.95924,"Private room",40,2,9,"2018-10-26",0.43,1,71
30677434,"Private ROOM in a GROUND FLOOR apt w/Parking",21376704,"Claudia And Luis","Queens","Flushing",40.72859,-73.80899,"Private room",85,2,18,"2019-07-07",2.62,1,60
34941499,"Private room 1",263266237,"Amoyiem","Bronx","Allerton",40.86958,-73.84872,"Private room",38,2,1,"2019-06-23",1,4,90
30547975,"GARDEN APARTMENT IN CLINTON HILL",31792728,"Heather","Brooklyn","Clinton Hill",40.68414,-73.95976,"Entire home/apt",125,2,30,"2019-07-07",4.59,1,243
4694625,"Chic 2Br/2bath, Lower Manhattan",1843216,"Guillermo","Manhattan","Lower East Side",40.7135,-73.988,"Entire home/apt",250,4,26,"2019-06-15",0.61,1,102
